2025-12-02 16:10:14 | DEBUG | llm_batch_analyzer:96 | 日志系统初始化完成 | name=llm_batch_analyzer | 控制台级别=DEBUG | 文件路径=logs\llm_batch_analyzer.log
2025-12-02 16:10:14 | DEBUG | llm_batch_analyzer:121 | [流水线初始化] OpenAIClient 初始化成功
2025-12-02 17:16:19 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1661，累计 tokens=945166，本次费用=$0.008305，累计费用=$4.725830
2025-12-02 17:16:27 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1432，累计 tokens=946598，本次费用=$0.007160，累计费用=$4.732990
2025-12-02 17:16:35 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1414，累计 tokens=948012，本次费用=$0.007070，累计费用=$4.740060
2025-12-02 17:16:40 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1575，累计 tokens=949587，本次费用=$0.007875，累计费用=$4.747935
2025-12-02 17:16:47 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1408，累计 tokens=950995，本次费用=$0.007040，累计费用=$4.754975
2025-12-02 17:16:50 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1476，累计 tokens=952471，本次费用=$0.007380，累计费用=$4.762355
2025-12-02 17:16:56 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1451，累计 tokens=953922，本次费用=$0.007255，累计费用=$4.769610
2025-12-02 17:17:04 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1476，累计 tokens=955398，本次费用=$0.007380，累计费用=$4.776990
2025-12-02 17:17:08 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1504，累计 tokens=956902，本次费用=$0.007520，累计费用=$4.784510
2025-12-02 17:17:14 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1253，累计 tokens=958155，本次费用=$0.006265，累计费用=$4.790775
2025-12-02 17:17:18 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1443，累计 tokens=959598，本次费用=$0.007215，累计费用=$4.797990
2025-12-02 17:17:24 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1571，累计 tokens=961169，本次费用=$0.007855，累计费用=$4.805845
2025-12-02 17:17:33 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1500，累计 tokens=962669，本次费用=$0.007500，累计费用=$4.813345
2025-12-02 17:17:39 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1398，累计 tokens=964067，本次费用=$0.006990，累计费用=$4.820335
2025-12-02 17:17:45 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1250，累计 tokens=965317，本次费用=$0.006250，累计费用=$4.826585
2025-12-02 17:17:51 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1529，累计 tokens=966846，本次费用=$0.007645，累计费用=$4.834230
2025-12-02 17:17:56 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1421，累计 tokens=968267，本次费用=$0.007105，累计费用=$4.841335
2025-12-02 17:17:56 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 17:17:56 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 32 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_032.csv
2025-12-02 17:17:56 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 033: 640~659 ==========
2025-12-02 17:18:01 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1370，累计 tokens=969637，本次费用=$0.006850，累计费用=$4.848185
2025-12-02 17:18:06 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1497，累计 tokens=971134，本次费用=$0.007485，累计费用=$4.855670
2025-12-02 17:18:11 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1510，累计 tokens=972644，本次费用=$0.007550，累计费用=$4.863220
2025-12-02 17:18:15 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1481，累计 tokens=974125，本次费用=$0.007405，累计费用=$4.870625
2025-12-02 17:18:21 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1517，累计 tokens=975642，本次费用=$0.007585，累计费用=$4.878210
2025-12-02 17:18:25 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1564，累计 tokens=977206，本次费用=$0.007820，累计费用=$4.886030
2025-12-02 17:18:31 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1446，累计 tokens=978652，本次费用=$0.007230，累计费用=$4.893260
2025-12-02 17:18:36 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1585，累计 tokens=980237，本次费用=$0.007925，累计费用=$4.901185
2025-12-02 17:18:42 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1492，累计 tokens=981729，本次费用=$0.007460，累计费用=$4.908645
2025-12-02 17:18:47 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1501，累计 tokens=983230，本次费用=$0.007505，累计费用=$4.916150
2025-12-02 17:18:52 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1449，累计 tokens=984679，本次费用=$0.007245，累计费用=$4.923395
2025-12-02 17:18:58 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1404，累计 tokens=986083，本次费用=$0.007020，累计费用=$4.930415
2025-12-02 17:19:03 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1442，累计 tokens=987525，本次费用=$0.007210，累计费用=$4.937625
2025-12-02 17:19:10 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1522，累计 tokens=989047，本次费用=$0.007610，累计费用=$4.945235
2025-12-02 17:19:15 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1500，累计 tokens=990547，本次费用=$0.007500，累计费用=$4.952735
2025-12-02 17:19:19 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1530，累计 tokens=992077，本次费用=$0.007650，累计费用=$4.960385
2025-12-02 17:19:24 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1431，累计 tokens=993508，本次费用=$0.007155，累计费用=$4.967540
2025-12-02 17:19:29 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1566，累计 tokens=995074，本次费用=$0.007830，累计费用=$4.975370
2025-12-02 17:19:35 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1491，累计 tokens=996565，本次费用=$0.007455，累计费用=$4.982825
2025-12-02 17:19:45 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1588，累计 tokens=998153，本次费用=$0.007940，累计费用=$4.990765
2025-12-02 17:19:45 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 17:19:45 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 33 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_033.csv
2025-12-02 17:19:45 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 034: 660~679 ==========
2025-12-02 17:20:09 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1477，累计 tokens=999630，本次费用=$0.007385，累计费用=$4.998150
2025-12-02 17:20:16 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1532，累计 tokens=1001162，本次费用=$0.007660，累计费用=$5.005810
2025-12-02 17:20:25 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1502，累计 tokens=1002664，本次费用=$0.007510，累计费用=$5.013320
2025-12-02 17:20:30 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1459，累计 tokens=1004123，本次费用=$0.007295，累计费用=$5.020615
2025-12-02 17:20:35 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1456，累计 tokens=1005579，本次费用=$0.007280，累计费用=$5.027895
2025-12-02 17:20:40 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1509，累计 tokens=1007088，本次费用=$0.007545，累计费用=$5.035440
2025-12-02 17:20:47 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1444，累计 tokens=1008532，本次费用=$0.007220，累计费用=$5.042660
2025-12-02 17:21:08 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1658，累计 tokens=1010190，本次费用=$0.008290，累计费用=$5.050950
2025-12-02 17:21:13 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1620，累计 tokens=1011810，本次费用=$0.008100，累计费用=$5.059050
2025-12-02 17:21:18 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1606，累计 tokens=1013416，本次费用=$0.008030，累计费用=$5.067080
2025-12-02 17:21:32 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1564，累计 tokens=1014980，本次费用=$0.007820，累计费用=$5.074900
2025-12-02 17:21:37 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1503，累计 tokens=1016483，本次费用=$0.007515，累计费用=$5.082415
2025-12-02 17:21:43 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1524，累计 tokens=1018007，本次费用=$0.007620，累计费用=$5.090035
2025-12-02 17:21:49 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1584，累计 tokens=1019591，本次费用=$0.007920，累计费用=$5.097955
2025-12-02 17:21:54 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1452，累计 tokens=1021043，本次费用=$0.007260，累计费用=$5.105215
2025-12-02 17:22:00 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1499，累计 tokens=1022542，本次费用=$0.007495，累计费用=$5.112710
2025-12-02 17:22:05 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1451，累计 tokens=1023993，本次费用=$0.007255，累计费用=$5.119965
2025-12-02 17:22:13 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1611，累计 tokens=1025604，本次费用=$0.008055，累计费用=$5.128020
2025-12-02 17:22:18 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1514，累计 tokens=1027118，本次费用=$0.007570，累计费用=$5.135590
2025-12-02 17:22:22 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1447，累计 tokens=1028565，本次费用=$0.007235，累计费用=$5.142825
2025-12-02 17:22:22 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 17:22:22 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 34 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_034.csv
2025-12-02 17:22:22 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 035: 680~699 ==========
2025-12-02 17:22:28 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1522，累计 tokens=1030087，本次费用=$0.007610，累计费用=$5.150435
2025-12-02 17:22:33 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1439，累计 tokens=1031526，本次费用=$0.007195，累计费用=$5.157630
2025-12-02 17:22:38 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1450，累计 tokens=1032976，本次费用=$0.007250，累计费用=$5.164880
2025-12-02 17:22:45 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1576，累计 tokens=1034552，本次费用=$0.007880，累计费用=$5.172760
2025-12-02 17:22:50 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1443，累计 tokens=1035995，本次费用=$0.007215，累计费用=$5.179975
2025-12-02 17:22:58 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1473，累计 tokens=1037468，本次费用=$0.007365，累计费用=$5.187340
2025-12-02 17:23:08 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1807，累计 tokens=1039275，本次费用=$0.009035，累计费用=$5.196375
2025-12-02 17:23:12 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1547，累计 tokens=1040822，本次费用=$0.007735，累计费用=$5.204110
2025-12-02 17:23:16 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1511，累计 tokens=1042333，本次费用=$0.007555，累计费用=$5.211665
2025-12-02 17:23:21 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1506，累计 tokens=1043839，本次费用=$0.007530，累计费用=$5.219195
2025-12-02 17:23:27 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1466，累计 tokens=1045305，本次费用=$0.007330，累计费用=$5.226525
2025-12-02 17:23:33 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1490，累计 tokens=1046795，本次费用=$0.007450，累计费用=$5.233975
2025-12-02 17:23:39 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1572，累计 tokens=1048367，本次费用=$0.007860，累计费用=$5.241835
2025-12-02 17:23:44 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1444，累计 tokens=1049811，本次费用=$0.007220，累计费用=$5.249055
2025-12-02 17:23:49 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1574，累计 tokens=1051385，本次费用=$0.007870，累计费用=$5.256925
2025-12-02 17:23:55 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1590，累计 tokens=1052975，本次费用=$0.007950，累计费用=$5.264875
2025-12-02 17:24:00 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1624，累计 tokens=1054599，本次费用=$0.008120，累计费用=$5.272995
2025-12-02 17:24:04 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1456，累计 tokens=1056055，本次费用=$0.007280，累计费用=$5.280275
2025-12-02 17:24:11 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1596，累计 tokens=1057651，本次费用=$0.007980，累计费用=$5.288255
2025-12-02 17:24:15 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1510，累计 tokens=1059161，本次费用=$0.007550，累计费用=$5.295805
2025-12-02 17:24:15 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 17:24:15 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 35 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_035.csv
2025-12-02 17:24:15 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 036: 700~719 ==========
2025-12-02 17:24:23 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1570，累计 tokens=1060731，本次费用=$0.007850，累计费用=$5.303655
2025-12-02 17:24:28 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1632，累计 tokens=1062363，本次费用=$0.008160，累计费用=$5.311815
2025-12-02 17:24:33 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1472，累计 tokens=1063835，本次费用=$0.007360，累计费用=$5.319175
2025-12-02 17:24:37 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1444，累计 tokens=1065279，本次费用=$0.007220，累计费用=$5.326395
2025-12-02 17:24:42 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1410，累计 tokens=1066689，本次费用=$0.007050，累计费用=$5.333445
2025-12-02 17:24:47 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1505，累计 tokens=1068194，本次费用=$0.007525，累计费用=$5.340970
2025-12-02 17:24:57 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1453，累计 tokens=1069647，本次费用=$0.007265，累计费用=$5.348235
2025-12-02 17:25:07 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1512，累计 tokens=1071159，本次费用=$0.007560，累计费用=$5.355795
2025-12-02 17:25:11 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1435，累计 tokens=1072594，本次费用=$0.007175，累计费用=$5.362970
2025-12-02 17:25:20 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1524，累计 tokens=1074118，本次费用=$0.007620，累计费用=$5.370590
2025-12-02 17:25:25 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1545，累计 tokens=1075663，本次费用=$0.007725，累计费用=$5.378315
2025-12-02 17:25:31 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1519，累计 tokens=1077182，本次费用=$0.007595，累计费用=$5.385910
2025-12-02 17:25:36 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1621，累计 tokens=1078803，本次费用=$0.008105，累计费用=$5.394015
2025-12-02 17:25:42 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1547，累计 tokens=1080350，本次费用=$0.007735，累计费用=$5.401750
2025-12-02 17:25:48 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1413，累计 tokens=1081763，本次费用=$0.007065，累计费用=$5.408815
2025-12-02 17:25:56 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1416，累计 tokens=1083179，本次费用=$0.007080，累计费用=$5.415895
2025-12-02 17:26:02 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1507，累计 tokens=1084686，本次费用=$0.007535，累计费用=$5.423430
2025-12-02 17:26:08 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1461，累计 tokens=1086147，本次费用=$0.007305，累计费用=$5.430735
2025-12-02 17:26:16 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1493，累计 tokens=1087640，本次费用=$0.007465，累计费用=$5.438200
2025-12-02 17:26:21 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1479，累计 tokens=1089119，本次费用=$0.007395，累计费用=$5.445595
2025-12-02 17:26:21 | INFO  | llm_batch_analyzer:185 | [LLM 调用] 批量分析完成，返回 20 条。
2025-12-02 17:26:21 | INFO  | llm_batch_analyzer:170 | [分批保存] 第 36 批结果已保存为：F:\Scientific-Research\LLM-SLWI\data\systematic_review\llm_results\R2_analysis_batch_036.csv
2025-12-02 17:26:21 | INFO  | llm_batch_analyzer:225 | ========== [批次启动] 批次 037: 720~739 ==========
2025-12-02 17:26:27 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1425，累计 tokens=1090544，本次费用=$0.007125，累计费用=$5.452720
2025-12-02 17:26:31 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1444，累计 tokens=1091988，本次费用=$0.007220，累计费用=$5.459940
2025-12-02 17:26:40 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1525，累计 tokens=1093513，本次费用=$0.007625，累计费用=$5.467565
2025-12-02 17:26:48 | DEBUG | llm_batch_analyzer:369 | 模型='gpt-5.1' 本次使用 tokens=1417，累计 tokens=1094930，本次费用=$0.007085，累计费用=$5.474650
